id,review,sentiment
3032,I think it is really product is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> More info: https://shop.example.com.,positive
3033,"Actually, this product is product works as expected, but could be better. <span>Recommended</span>!!! 😍",neutral
3034,In my opinion this is watch was a horible purchase 😠 <span>Recommended</span> https://example.com!!!,negative
3035,"I think it is really shoes works as expected, but could be better. <span>Recommended</span> Visit www.example.com??",neutral
3036,In my opinion this is book works gr8 and I luv it 😊 <div>Customer review</div> https://example.com 😡!!!,positive
3037,"Actually, this product is phone is realy bad!!! 😡 <div>Customer review</div> Visit www.example.com...",negative
3038,"Well, I think the camera is not bad, but not amazing either. <div>Customer review</div>...",neutral
3039,"To be honest, the shirt is decent for the price. <span>Recommended</span>??",neutral
3040,"Actually, this product is camera is realy bad!!! 😡 <span>Recommended</span> Visit www.example.com!!! 😍",negative
3041,"Well, I think the phone is absolutly fantastic!!! <b>Good choice</b> More info: https://shop.example.com...",positive
3042,"Well, I think the camera is awfull and stopped working 😭 <div>Customer review</div> https://example.com.",negative
3043,"To be honest, the phone is awsome and works perfectly 👍 <b>Good choice</b>.",positive
3044,In my opinion this is shirt is absolutly fantastic!!! <span>Recommended</span> https://example.com!!!,positive
3045,"To be honest, the shoes is realy good!!! 😍 <div>Customer review</div> Visit www.example.com...",positive
3046,"To be honest, the watch is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> More info: https://shop.example.com!!!",positive
3047,"Actually, this product is product is awfull and stopped working 😭 <div>Customer review</div>...",negative
3048,"Actually, this product is shirt is realy good!!! 😍 <span>Recommended</span>??",positive
3049,"Well, I think the service is awfull and stopped working 😭 More info: https://shop.example.com??",negative
3050,"To be honest, the phone is realy good!!! 😍 <div>Customer review</div> https://example.com...",positive
3051,"In my opinion this is phone is average, nothing special. https://example.com...",neutral
3052,In my opinion this is shirt is awsome and works perfectly 👍 <b>Good choice</b> 😡!!!,positive
3053,"To be honest, the camera is broken and useless!!! <span>Recommended</span> More info: https://shop.example.com...",negative
3054,"Actually, this product is service is realy good!!! 😍 <span>Recommended</span> https://example.com??",positive
3055,"Actually, this product is service is okay and works fine. <b>Good choice</b>!!!",neutral
3056,"To be honest, the headphones is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> https://example.com!!!",positive
3057,"Well, I think the watch is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> 😡!!!",positive
3058,In my opinion this is shirt is realy good!!! 😍 https://example.com.,positive
3059,In my opinion this is book is amazing <b>really amazing</b>!!! ❤️ Visit www.example.com!!! 😍,positive
3060,In my opinion this is shoes is okay and works fine. <b>Good choice</b> More info: https://shop.example.com??,neutral
3061,"To be honest, the book is awfull and stopped working 😭 <div>Customer review</div> Visit www.example.com.",negative
3062,I think it is really laptop is amazing <b>really amazing</b>!!! ❤️ More info: https://shop.example.com 😡!!!,positive
3063,"Well, I think the camera is realy good!!! 😍 Visit www.example.com??",positive
3064,I think it is really book is amazing <b>really amazing</b>!!! ❤️...,positive
3065,I think it is really product is amazing <b>really amazing</b>!!! ❤️ More info: https://shop.example.com!!!,positive
3066,"Actually, this product is product is awsome and works perfectly 👍 <div>Customer review</div> https://example.com!!! 😍",positive
3067,"To be honest, the service is realy good!!! 😍 More info: https://shop.example.com.",positive
3068,"To be honest, the service has terrible quality <div>very disappointing</div> <b>Good choice</b> https://example.com??",negative
3069,"Well, I think the book is broken and useless!!! <b>Good choice</b> Visit www.example.com 😡!!!",negative
3070,"Actually, this product is shoes is realy bad!!! 😡 <b>Good choice</b> https://example.com.",negative
3071,I think it is really phone was a horible purchase 😠 <span>Recommended</span> Visit www.example.com??,negative
3072,"To be honest, the shoes is awfull and stopped working 😭 <span>Recommended</span>...",negative
3073,In my opinion this is watch is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span>...,positive
3074,"Well, I think the laptop was a horible purchase 😠 <b>Good choice</b> More info: https://shop.example.com??",negative
3075,"Well, I think the product is average, nothing special. https://example.com!!!",neutral
3076,In my opinion this is product is awsome and works perfectly 👍 <span>Recommended</span> https://example.com!!!,positive
3077,"Actually, this product is shirt is amazing <b>really amazing</b>!!! ❤️ More info: https://shop.example.com??",positive
3078,I think it is really shoes has terrible quality <div>very disappointing</div> <b>Good choice</b> https://example.com.,negative
3079,"Well, I think the book is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div>...",positive
3080,In my opinion this is headphones has terrible quality <div>very disappointing</div> <div>Customer review</div> More info: https://shop.example.com 😡!!!,negative
3081,I think it is really phone is realy bad!!! 😡 <div>Customer review</div> Visit www.example.com.,negative
3082,In my opinion this is phone is realy good!!! 😍 <div>Customer review</div> https://example.com??,positive
3083,"Well, I think the camera is broken and useless!!! <b>Good choice</b> More info: https://shop.example.com??",negative
3084,In my opinion this is product was a horible purchase 😠 https://example.com!!! 😍,negative
3085,"I think it is really phone is average, nothing special. More info: https://shop.example.com.",neutral
3086,"Actually, this product is watch is awfull and stopped working 😭 <span>Recommended</span> https://example.com.",negative
3087,In my opinion this is watch is realy bad!!! 😡 <div>Customer review</div> https://example.com??,negative
3088,"Actually, this product is phone works as expected, but could be better. <b>Good choice</b>.",neutral
3089,I think it is really service is realy bad!!! 😡 <span>Recommended</span>!!!,negative
3090,In my opinion this is shoes is awfull and stopped working 😭 <b>Good choice</b> More info: https://shop.example.com!!!,negative
3091,I think it is really laptop is decent for the price. <span>Recommended</span>!!!,neutral
3092,"Well, I think the headphones is average, nothing special. More info: https://shop.example.com.",neutral
3093,"Actually, this product is laptop is absolutly fantastic!!! Visit www.example.com.",positive
3094,"Well, I think the laptop was a horible purchase 😠 <b>Good choice</b> More info: https://shop.example.com??",negative
3095,"Actually, this product is shoes is realy good!!! 😍 <div>Customer review</div> https://example.com!!!",positive
3096,"To be honest, the book is awsome and works perfectly 👍 Visit www.example.com!!! 😍",positive
3097,I think it is really phone was a horible purchase 😠 <div>Customer review</div> Visit www.example.com!!!,negative
3098,"Well, I think the headphones is awfull and stopped working 😭 <div>Customer review</div> https://example.com...",negative
3099,"Actually, this product is phone is realy good!!! 😍 <span>Recommended</span> https://example.com!!!",positive
3100,I think it is really book was a horible purchase 😠 <b>Good choice</b> 😡!!!,negative
3101,I think it is really camera is absolutly fantastic!!! <b>Good choice</b>!!!,positive
3102,"Well, I think the service works as expected, but could be better. 😡!!!",neutral
3103,"To be honest, the service works as expected, but could be better. <span>Recommended</span> Visit www.example.com 😡!!!",neutral
3104,"To be honest, the watch was a horible purchase 😠 <div>Customer review</div> Visit www.example.com.",negative
3105,"To be honest, the book is average, nothing special. <b>Good choice</b>!!!",neutral
3106,"Well, I think the shoes is not bad, but not amazing either. <span>Recommended</span>...",neutral
3107,"Well, I think the service is realy bad!!! 😡 Visit www.example.com 😡!!!",negative
3108,"Well, I think the book is realy good!!! 😍 <span>Recommended</span> More info: https://shop.example.com 😡!!!",positive
3109,In my opinion this is laptop is absolutly fantastic!!! More info: https://shop.example.com!!! 😍,positive
3110,"Well, I think the watch is okay and works fine. More info: https://shop.example.com 😡!!!",neutral
3111,"To be honest, the book is broken and useless!!! <div>Customer review</div> Visit www.example.com!!! 😍",negative
